File Name,Folder,File Size (bytes),Timestamp,Latitude,Longitude,Sample Rate (Hz),Triggered,Samples,Duration (s),Temperature (C),Battery Voltage (V),Comment
20260107_211000.WAV,,5280840,2026-01-07T21:10:00Z,38.97,-77.25,48000,0,2640000,55,15.8,3.5,Recorded at 21:10:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 15.8C.
20260107_211100.WAV,,5280840,2026-01-07T21:11:00Z,38.97,-77.25,48000,0,2640000,55,16.3,3.5,Recorded at 21:11:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 16.3C.
20260107_211200.WAV,,5280840,2026-01-07T21:12:00Z,38.97,-77.25,48000,0,2640000,55,16.1,3.5,Recorded at 21:12:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 16.1C.
20260107_211300.WAV,,5280840,2026-01-07T21:13:00Z,38.97,-77.25,48000,0,2640000,55,16.0,3.5,Recorded at 21:13:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.5V and temperature was 16.0C.
20260107_211400.WAV,,5280840,2026-01-07T21:14:00Z,38.97,-77.25,48000,0,2640000,55,15.6,3.4,Recorded at 21:14:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 15.6C.
20260107_211500.WAV,,5280840,2026-01-07T21:15:00Z,38.97,-77.25,48000,0,2640000,55,15.6,3.4,Recorded at 21:15:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 15.6C.
20260107_211600.WAV,,5280840,2026-01-07T21:16:00Z,38.97,-77.25,48000,0,2640000,55,15.3,3.4,Recorded at 21:16:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 15.3C.
20260107_211700.WAV,,5280840,2026-01-07T21:17:00Z,38.97,-77.25,48000,0,2640000,55,15.6,3.4,Recorded at 21:17:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 15.6C.
20260107_211800.WAV,,5280840,2026-01-07T21:18:00Z,38.97,-77.25,48000,0,2640000,55,15.6,3.4,Recorded at 21:18:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 15.6C.
20260107_211900.WAV,,5280840,2026-01-07T21:19:00Z,38.97,-77.25,48000,0,2640000,55,15.5,3.4,Recorded at 21:19:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 15.5C.
20260107_212000.WAV,,5280840,2026-01-07T21:20:00Z,38.97,-77.25,48000,0,2640000,55,15.8,3.4,Recorded at 21:20:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 15.8C.
20260107_212100.WAV,,5280840,2026-01-07T21:21:00Z,38.97,-77.25,48000,0,2640000,55,15.8,3.4,Recorded at 21:21:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 15.8C.
20260107_212200.WAV,,5280840,2026-01-07T21:22:00Z,38.97,-77.25,48000,0,2640000,55,15.8,3.4,Recorded at 21:22:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 15.8C.
20260107_212300.WAV,,5280840,2026-01-07T21:23:00Z,38.97,-77.25,48000,0,2640000,55,15.6,3.4,Recorded at 21:23:00 07/01/2026 (UTC) by AudioMoth 243B1F026487DA98 at medium gain while battery was 3.4V and temperature was 15.6C.
